task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,risk_budget,accepted,risk_breach,fixed_risk_utility
slip_limited_grasp,soft_compliance,combined_stress,full_finetune_pretraining,8,96,0.88,0.262757,0.8306,0.777317,0.644983,0.479957,0.479957,0.094078,0.553437,0.077619,0.12189,0.06208,0.154772,0.095549,0.1,1.0,0.0,0.479957
slip_limited_grasp,soft_compliance,combined_stress,full_finetune_pretraining,9,96,0.88,0.262757,0.8306,0.777317,0.639807,0.472033,0.472033,0.089525,0.554452,0.084339,0.122894,0.060528,0.155598,0.096548,0.1,1.0,0.0,0.472033
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,0,96,0.88,0.348225,0.8306,0.767539,0.64121,0.464186,0.464186,0.114275,0.548752,0.078455,0.116413,0.071602,0.158504,0.104357,0.1,1.0,1.0,-0.235814
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,1,96,0.88,0.348225,0.8306,0.767539,0.638437,0.457022,0.457022,0.116223,0.551496,0.082867,0.120115,0.069977,0.158128,0.106466,0.1,0.0,0.0,-0.036441
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,2,96,0.88,0.348225,0.8306,0.767539,0.64144,0.456092,0.456092,0.11577,0.545015,0.087487,0.117272,0.073021,0.161207,0.108926,0.1,0.0,0.0,-0.036407
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,3,96,0.88,0.348225,0.8306,0.767539,0.638737,0.457468,0.457468,0.111623,0.551941,0.084935,0.119926,0.069423,0.163233,0.106551,0.1,0.0,0.0,-0.036439
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,4,96,0.88,0.348225,0.8306,0.767539,0.632754,0.449941,0.449941,0.117628,0.554174,0.083305,0.11943,0.070586,0.161441,0.107767,0.1,0.0,0.0,-0.036433
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,5,96,0.88,0.348225,0.8306,0.767539,0.637917,0.446372,0.446372,0.125274,0.551362,0.088331,0.119864,0.075702,0.160097,0.112547,0.1,0.0,0.0,-0.036438
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,6,96,0.88,0.348225,0.8306,0.767539,0.638644,0.451596,0.451596,0.117823,0.548917,0.088472,0.12049,0.07136,0.16013,0.109639,0.1,0.0,0.0,-0.036446
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,7,96,0.88,0.348225,0.8306,0.767539,0.638062,0.458891,0.458891,0.111012,0.556283,0.081914,0.121533,0.069852,0.162576,0.10512,0.1,0.0,0.0,-0.036458
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,8,96,0.88,0.348225,0.8306,0.767539,0.644896,0.463357,0.463357,0.110593,0.548191,0.086376,0.120824,0.069684,0.158117,0.105854,0.1,0.0,0.0,-0.03645
slip_limited_grasp,texture_aliasing,combined_stress,full_finetune_pretraining,9,96,0.88,0.348225,0.8306,0.767539,0.63536,0.455863,0.455863,0.120136,0.549202,0.079373,0.120018,0.067599,0.15553,0.105763,0.1,0.0,0.0,-0.03644
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,0,96,0.88,0.373348,0.8306,0.764665,0.638371,0.436211,0.436211,0.146557,0.555914,0.090709,0.118529,0.074096,0.160816,0.120655,0.1,0.0,0.0,-0.036422
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,1,96,0.88,0.373348,0.8306,0.764665,0.640119,0.436106,0.436106,0.148386,0.544425,0.090553,0.120117,0.07691,0.159945,0.121343,0.1,0.0,0.0,-0.036441
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,2,96,0.88,0.373348,0.8306,0.764665,0.645106,0.440964,0.440964,0.144632,0.548256,0.092487,0.121943,0.076185,0.16176,0.121055,0.1,0.0,0.0,-0.036463
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,3,96,0.88,0.373348,0.8306,0.764665,0.641246,0.447445,0.447445,0.143673,0.547698,0.080663,0.12082,0.075048,0.157186,0.115299,0.1,0.0,0.0,-0.03645
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,4,96,0.88,0.373348,0.8306,0.764665,0.632493,0.426431,0.426431,0.148389,0.544446,0.090532,0.120912,0.080597,0.165851,0.122767,0.1,0.0,0.0,-0.036451
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,5,96,0.88,0.373348,0.8306,0.764665,0.63794,0.43359,0.43359,0.147292,0.554026,0.089966,0.120285,0.079213,0.164022,0.121712,0.1,0.0,0.0,-0.036443
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,6,96,0.88,0.373348,0.8306,0.764665,0.62772,0.43061,0.43061,0.138256,0.547044,0.085369,0.123224,0.077678,0.164623,0.116847,0.1,0.0,0.0,-0.036479
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,7,96,0.88,0.373348,0.8306,0.764665,0.630243,0.429694,0.429694,0.149651,0.544396,0.082264,0.120249,0.082256,0.162947,0.119698,0.1,0.0,0.0,-0.036443
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,8,96,0.88,0.373348,0.8306,0.764665,0.638058,0.436377,0.436377,0.145032,0.55161,0.087232,0.121352,0.079357,0.164778,0.120055,0.1,0.0,0.0,-0.036456
slip_limited_grasp,taxel_bias,combined_stress,full_finetune_pretraining,9,96,0.88,0.373348,0.8306,0.764665,0.63589,0.434062,0.434062,0.147828,0.54425,0.087144,0.122642,0.077868,0.157663,0.119542,0.1,0.0,0.0,-0.036472
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,0,96,0.88,0.37888,0.8306,0.764032,0.633652,0.423907,0.423907,0.128521,0.556216,0.111944,0.118201,0.073861,0.161932,0.12277,0.1,0.0,0.0,-0.036418
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,1,96,0.88,0.37888,0.8306,0.764032,0.641487,0.438483,0.438483,0.129332,0.546313,0.100204,0.123371,0.076187,0.159443,0.118369,0.1,0.0,0.0,-0.03648
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,2,96,0.88,0.37888,0.8306,0.764032,0.629529,0.416754,0.416754,0.132777,0.539002,0.113031,0.117042,0.076266,0.160235,0.124565,0.1,0.0,0.0,-0.036404
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,3,96,0.88,0.37888,0.8306,0.764032,0.64708,0.445807,0.445807,0.119728,0.543367,0.104374,0.1174,0.07768,0.162277,0.117348,0.1,0.0,0.0,-0.036409
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,4,96,0.88,0.37888,0.8306,0.764032,0.629917,0.423711,0.423711,0.128178,0.537329,0.105211,0.121581,0.07719,0.160175,0.120111,0.1,0.0,0.0,-0.036459
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,5,96,0.88,0.37888,0.8306,0.764032,0.621422,0.414205,0.414205,0.131953,0.541998,0.106695,0.120405,0.073107,0.158336,0.121219,0.1,0.0,0.0,-0.036445
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,6,96,0.88,0.37888,0.8306,0.764032,0.631357,0.42292,0.42292,0.128204,0.541319,0.106864,0.121135,0.077586,0.168233,0.122238,0.1,0.0,0.0,-0.036454
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,7,96,0.88,0.37888,0.8306,0.764032,0.62798,0.41622,0.41622,0.136215,0.553593,0.108943,0.120087,0.076057,0.159067,0.123949,0.1,0.0,0.0,-0.036441
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,8,96,0.88,0.37888,0.8306,0.764032,0.637709,0.431332,0.431332,0.135427,0.547148,0.104063,0.118122,0.071991,0.161694,0.121893,0.1,0.0,0.0,-0.036417
slip_limited_grasp,transient_shear_spike,combined_stress,full_finetune_pretraining,9,96,0.88,0.37888,0.8306,0.764032,0.631895,0.432351,0.432351,0.125706,0.54882,0.100798,0.118478,0.072191,0.160167,0.117093,0.1,0.0,0.0,-0.036422
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,0,96,0.88,0.40095,0.8306,0.761507,0.620865,0.410377,0.410377,0.144007,0.537515,0.100621,0.122968,0.078578,0.158568,0.123598,0.1,0.0,0.0,-0.036476
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,1,96,0.88,0.40095,0.8306,0.761507,0.635384,0.416748,0.416748,0.155517,0.547108,0.104725,0.121282,0.077913,0.162854,0.129776,0.1,0.0,0.0,-0.036455
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,2,96,0.88,0.40095,0.8306,0.761507,0.627118,0.414674,0.414674,0.15093,0.537685,0.098543,0.122069,0.078944,0.162384,0.125886,0.1,0.0,0.0,-0.036465
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,3,96,0.88,0.40095,0.8306,0.761507,0.623137,0.403659,0.403659,0.156026,0.541361,0.103041,0.123723,0.082898,0.160583,0.129399,0.1,0.0,0.0,-0.036485
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,4,96,0.88,0.40095,0.8306,0.761507,0.629524,0.413719,0.413719,0.157981,0.532017,0.09916,0.121215,0.077393,0.165853,0.128987,0.1,0.0,0.0,-0.036455
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,5,96,0.88,0.40095,0.8306,0.761507,0.634828,0.418706,0.418706,0.15343,0.544637,0.102974,0.117998,0.080442,0.159815,0.128107,0.1,0.0,0.0,-0.036416
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,6,96,0.88,0.40095,0.8306,0.761507,0.624321,0.409989,0.409989,0.147861,0.540453,0.102014,0.122332,0.07896,0.167694,0.127119,0.1,0.0,0.0,-0.036468
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,7,96,0.88,0.40095,0.8306,0.761507,0.636261,0.419424,0.419424,0.148323,0.536787,0.105136,0.118204,0.080709,0.170491,0.129141,0.1,0.0,0.0,-0.036418
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,8,96,0.88,0.40095,0.8306,0.761507,0.636423,0.423653,0.423653,0.148653,0.530925,0.100731,0.117369,0.081194,0.162764,0.126237,0.1,0.0,0.0,-0.036408
slip_limited_grasp,latency_and_drift,combined_stress,full_finetune_pretraining,9,96,0.88,0.40095,0.8306,0.761507,0.621289,0.41655,0.41655,0.145155,0.553887,0.095397,0.111897,0.076838,0.163503,0.122718,0.1,0.0,0.0,-0.036343
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,0,96,0.88,0.551907,0.8306,0.744238,0.608244,0.351201,0.351201,0.184561,0.530784,0.129306,0.121068,0.097624,0.170247,0.152294,0.1,0.0,0.0,-0.036453
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,1,96,0.88,0.551907,0.8306,0.744238,0.616587,0.365,0.365,0.179147,0.538144,0.126242,0.121571,0.093948,0.172852,0.14939,0.1,0.0,0.0,-0.036459
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,2,96,0.88,0.551907,0.8306,0.744238,0.628181,0.375474,0.375474,0.182182,0.528839,0.126381,0.120592,0.093807,0.172133,0.150331,0.1,0.0,0.0,-0.036447
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,3,96,0.88,0.551907,0.8306,0.744238,0.615885,0.36411,0.36411,0.176204,0.515827,0.126882,0.122368,0.097548,0.170445,0.14856,0.1,0.0,0.0,-0.036468
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,4,96,0.88,0.551907,0.8306,0.744238,0.623027,0.367733,0.367733,0.18627,0.527673,0.127883,0.120499,0.0937,0.169543,0.151815,0.1,0.0,0.0,-0.036446
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,5,96,0.88,0.551907,0.8306,0.744238,0.614913,0.362052,0.362052,0.184301,0.535517,0.125781,0.119136,0.093873,0.171659,0.150745,0.1,0.0,0.0,-0.03643
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,6,96,0.88,0.551907,0.8306,0.744238,0.625662,0.369053,0.369053,0.185797,0.521008,0.128623,0.122695,0.094503,0.171552,0.152377,0.1,0.0,0.0,-0.036472
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,7,96,0.88,0.551907,0.8306,0.744238,0.61712,0.361063,0.361063,0.185791,0.525866,0.127752,0.122577,0.094466,0.17266,0.15224,0.1,0.0,0.0,-0.036471
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,8,96,0.88,0.551907,0.8306,0.744238,0.613596,0.363769,0.363769,0.18238,0.522327,0.122208,0.120524,0.094695,0.170873,0.148675,0.1,0.0,0.0,-0.036446
slip_limited_grasp,compound_contact_shift,combined_stress,full_finetune_pretraining,9,96,0.88,0.551907,0.8306,0.744238,0.623131,0.370518,0.370518,0.18202,0.523468,0.12786,0.122341,0.09025,0.169108,0.149938,0.1,0.0,0.0,-0.036468
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,0,96,0.88,0.148252,0.63,0.790416,0.660148,0.537853,0.537853,0.053517,0.557739,0.051471,0.118789,0.049854,0.150309,0.069796,0.1,1.0,0.0,0.537853
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,1,96,0.88,0.148252,0.63,0.790416,0.655736,0.532865,0.532865,0.057584,0.562495,0.047481,0.118853,0.053547,0.154493,0.070785,0.1,1.0,0.0,0.532865
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,2,96,0.88,0.148252,0.63,0.790416,0.663157,0.542047,0.542047,0.056416,0.566648,0.047795,0.120662,0.049479,0.149793,0.069254,0.1,1.0,0.0,0.542047
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,3,96,0.88,0.148252,0.63,0.790416,0.66087,0.539733,0.539733,0.059955,0.569195,0.044119,0.119263,0.054725,0.148001,0.069263,0.1,1.0,0.0,0.539733
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,4,96,0.88,0.148252,0.63,0.790416,0.652631,0.532417,0.532417,0.059016,0.55652,0.04617,0.117362,0.049392,0.148885,0.069349,0.1,1.0,0.0,0.532417
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,5,96,0.88,0.148252,0.63,0.790416,0.671038,0.551119,0.551119,0.053408,0.55554,0.047374,0.120616,0.049916,0.152666,0.068633,0.1,1.0,0.0,0.551119
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,6,96,0.88,0.148252,0.63,0.790416,0.658238,0.530524,0.530524,0.061097,0.571963,0.055456,0.117411,0.046836,0.153042,0.074077,0.1,1.0,0.0,0.530524
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,7,96,0.88,0.148252,0.63,0.790416,0.654733,0.528569,0.528569,0.060809,0.566221,0.050233,0.123928,0.050672,0.151237,0.072053,0.1,1.0,0.0,0.528569
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,8,96,0.88,0.148252,0.63,0.790416,0.667318,0.544114,0.544114,0.059189,0.571014,0.049688,0.115512,0.050874,0.150897,0.071255,0.1,1.0,0.0,0.544114
peg_in_hole_contact_search,source_matched,combined_stress,full_finetune_pretraining,9,96,0.88,0.148252,0.63,0.790416,0.652384,0.526343,0.526343,0.060997,0.55995,0.04973,0.121752,0.052359,0.152103,0.072251,0.1,1.0,0.0,0.526343
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,0,96,0.88,0.24945,0.63,0.778839,0.643729,0.49949,0.49949,0.077004,0.553474,0.062836,0.120059,0.057075,0.153429,0.083384,0.1,1.0,0.0,0.49949
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,1,96,0.88,0.24945,0.63,0.778839,0.649637,0.500344,0.500344,0.085975,0.549521,0.062588,0.120461,0.059563,0.156064,0.087063,0.1,1.0,0.0,0.500344
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,2,96,0.88,0.24945,0.63,0.778839,0.652388,0.503406,0.503406,0.08084,0.560201,0.065312,0.120289,0.05997,0.15516,0.08623,0.1,1.0,0.0,0.503406
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,3,96,0.88,0.24945,0.63,0.778839,0.655032,0.499061,0.499061,0.089728,0.559187,0.070616,0.116085,0.060135,0.154632,0.091189,0.1,1.0,0.0,0.499061
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,4,96,0.88,0.24945,0.63,0.778839,0.650203,0.498451,0.498451,0.079858,0.559642,0.068322,0.121506,0.061597,0.156793,0.087497,0.1,1.0,0.0,0.498451
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,5,96,0.88,0.24945,0.63,0.778839,0.651993,0.50942,0.50942,0.08129,0.552413,0.054992,0.120499,0.063357,0.154289,0.082643,0.1,1.0,0.0,0.50942
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,6,96,0.88,0.24945,0.63,0.778839,0.657974,0.503977,0.503977,0.085619,0.557627,0.068456,0.119276,0.0601,0.161151,0.090141,0.1,1.0,0.0,0.503977
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,7,96,0.88,0.24945,0.63,0.778839,0.644504,0.500324,0.500324,0.083251,0.558759,0.058414,0.11986,0.057124,0.157017,0.084478,0.1,1.0,0.0,0.500324
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,8,96,0.88,0.24945,0.63,0.778839,0.635756,0.480747,0.480747,0.088566,0.562894,0.066395,0.119934,0.064593,0.158049,0.090251,0.1,1.0,0.0,0.480747
peg_in_hole_contact_search,low_friction,combined_stress,full_finetune_pretraining,9,96,0.88,0.24945,0.63,0.778839,0.644802,0.49632,0.49632,0.084148,0.557045,0.060759,0.120933,0.062456,0.158856,0.086538,0.1,1.0,0.0,0.49632
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,0,96,0.88,0.285077,0.63,0.774763,0.652044,0.498196,0.498196,0.092845,0.56245,0.0624,0.116746,0.065603,0.160115,0.090661,0.1,1.0,0.0,0.498196
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,1,96,0.88,0.285077,0.63,0.774763,0.657412,0.502423,0.502423,0.094827,0.561403,0.061768,0.120305,0.066553,0.15703,0.090634,0.1,1.0,0.0,0.502423
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,2,96,0.88,0.285077,0.63,0.774763,0.648128,0.493654,0.493654,0.096214,0.554893,0.060163,0.123224,0.065645,0.154516,0.089952,0.1,1.0,0.0,0.493654
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,3,96,0.88,0.285077,0.63,0.774763,0.641784,0.487799,0.487799,0.094984,0.554104,0.060978,0.120599,0.065693,0.154711,0.089884,0.1,1.0,0.0,0.487799
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,4,96,0.88,0.285077,0.63,0.774763,0.650126,0.495286,0.495286,0.092605,0.554887,0.065422,0.121999,0.06206,0.150468,0.089636,0.1,1.0,0.0,0.495286
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,5,96,0.88,0.285077,0.63,0.774763,0.64932,0.490603,0.490603,0.101305,0.567039,0.063377,0.119488,0.064461,0.160972,0.093948,0.1,1.0,0.0,0.490603
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,6,96,0.88,0.285077,0.63,0.774763,0.64526,0.488591,0.488591,0.091875,0.556602,0.066788,0.121682,0.063176,0.15763,0.091308,0.1,1.0,0.0,0.488591
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,7,96,0.88,0.285077,0.63,0.774763,0.637215,0.481689,0.481689,0.092316,0.554093,0.064123,0.120584,0.065498,0.158709,0.090872,0.1,1.0,0.0,0.481689
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,8,96,0.88,0.285077,0.63,0.774763,0.647494,0.488543,0.488543,0.100055,0.561747,0.065358,0.118207,0.064206,0.158418,0.093791,0.1,1.0,0.0,0.488543
peg_in_hole_contact_search,soft_compliance,combined_stress,full_finetune_pretraining,9,96,0.88,0.285077,0.63,0.774763,0.648339,0.493892,0.493892,0.088641,0.557418,0.066549,0.11869,0.063444,0.157485,0.090118,0.1,1.0,0.0,0.493892
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,0,96,0.88,0.354668,0.63,0.766802,0.641227,0.480568,0.480568,0.100683,0.543846,0.064987,0.122244,0.067746,0.15575,0.093737,0.1,1.0,0.0,0.480568
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,1,96,0.88,0.354668,0.63,0.766802,0.644322,0.472477,0.472477,0.114916,0.548658,0.067836,0.122171,0.073258,0.163443,0.101595,0.1,0.0,0.0,-0.036466
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,2,96,0.88,0.354668,0.63,0.766802,0.630238,0.466727,0.466727,0.106092,0.554369,0.0626,0.124448,0.068391,0.168177,0.09697,0.1,0.0,0.0,-0.036493
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,3,96,0.88,0.354668,0.63,0.766802,0.643584,0.473011,0.473011,0.113152,0.550501,0.067333,0.123714,0.073093,0.160169,0.100198,0.1,0.0,0.0,-0.036485
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,4,96,0.88,0.354668,0.63,0.766802,0.636043,0.467252,0.467252,0.109053,0.539436,0.067784,0.123071,0.072047,0.161893,0.099181,0.1,1.0,0.0,0.467252
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,5,96,0.88,0.354668,0.63,0.766802,0.633687,0.464064,0.464064,0.110559,0.553837,0.067734,0.122372,0.073376,0.161219,0.099686,0.1,1.0,0.0,0.464064
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,6,96,0.88,0.354668,0.63,0.766802,0.634635,0.468207,0.468207,0.105015,0.547369,0.066296,0.123816,0.072389,0.164242,0.0977,0.1,0.0,0.0,-0.036486
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,7,96,0.88,0.354668,0.63,0.766802,0.638798,0.470954,0.470954,0.110357,0.544489,0.068984,0.118726,0.068927,0.157996,0.099067,0.1,0.0,0.0,-0.036425
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,8,96,0.88,0.354668,0.63,0.766802,0.634149,0.464118,0.464118,0.108172,0.55056,0.069024,0.123023,0.073564,0.163917,0.099869,0.1,1.0,0.0,0.464118
peg_in_hole_contact_search,texture_aliasing,combined_stress,full_finetune_pretraining,9,96,0.88,0.354668,0.63,0.766802,0.637439,0.471583,0.471583,0.107682,0.546202,0.06726,0.120809,0.067805,0.161255,0.097977,0.1,1.0,0.0,0.471583
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,0,96,0.88,0.38602,0.63,0.763215,0.63612,0.453026,0.453026,0.136822,0.538462,0.066574,0.122216,0.080026,0.164695,0.109465,0.1,0.0,0.0,-0.036467
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,1,96,0.88,0.38602,0.63,0.763215,0.634697,0.451361,0.451361,0.135939,0.537109,0.070233,0.118138,0.076662,0.163905,0.110077,0.1,0.0,0.0,-0.036418
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,2,96,0.88,0.38602,0.63,0.763215,0.629782,0.44159,0.44159,0.138583,0.544108,0.073472,0.122459,0.077138,0.165286,0.112503,0.1,0.0,0.0,-0.03647
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,3,96,0.88,0.38602,0.63,0.763215,0.621993,0.438912,0.438912,0.137125,0.540246,0.06938,0.119891,0.076978,0.158539,0.109222,0.1,0.0,0.0,-0.036439
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,4,96,0.88,0.38602,0.63,0.763215,0.638105,0.452603,0.452603,0.135327,0.542695,0.071677,0.120941,0.078775,0.164572,0.110749,0.1,0.0,0.0,-0.036451
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,5,96,0.88,0.38602,0.63,0.763215,0.633185,0.444199,0.444199,0.140813,0.545842,0.073868,0.122321,0.077925,0.159259,0.112405,0.1,0.0,0.0,-0.036468
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,6,96,0.88,0.38602,0.63,0.763215,0.643783,0.456238,0.456238,0.141221,0.550512,0.072554,0.119557,0.077704,0.159488,0.112064,0.1,0.0,0.0,-0.036435
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,7,96,0.88,0.38602,0.63,0.763215,0.624492,0.442401,0.442401,0.134729,0.539539,0.067486,0.121448,0.08049,0.158731,0.108073,0.1,0.0,0.0,-0.036457
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,8,96,0.88,0.38602,0.63,0.763215,0.632311,0.444575,0.444575,0.138585,0.543263,0.073921,0.119733,0.07796,0.16152,0.112078,0.1,0.0,0.0,-0.036437
peg_in_hole_contact_search,taxel_bias,combined_stress,full_finetune_pretraining,9,96,0.88,0.38602,0.63,0.763215,0.626437,0.435707,0.435707,0.142101,0.545246,0.071891,0.124108,0.081987,0.167055,0.113901,0.1,0.0,0.0,-0.036489
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,0,96,0.88,0.36656,0.63,0.765442,0.645494,0.469115,0.469115,0.117045,0.543552,0.072303,0.122905,0.075108,0.159427,0.103478,0.1,1.0,1.0,-0.230885
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,1,96,0.88,0.36656,0.63,0.765442,0.642498,0.459757,0.459757,0.124752,0.529778,0.078324,0.118653,0.071934,0.16267,0.108653,0.1,0.0,0.0,-0.036424
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,2,96,0.88,0.36656,0.63,0.765442,0.645881,0.470176,0.470176,0.109292,0.537803,0.077199,0.123699,0.070522,0.16346,0.10297,0.1,0.0,0.0,-0.036484
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,3,96,0.88,0.36656,0.63,0.765442,0.634789,0.452359,0.452359,0.121346,0.537089,0.080346,0.1168,0.071993,0.16362,0.10844,0.1,0.0,0.0,-0.036402
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,4,96,0.88,0.36656,0.63,0.765442,0.644693,0.46985,0.46985,0.112074,0.536192,0.07651,0.116907,0.070884,0.161582,0.103352,0.1,1.0,1.0,-0.23015
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,5,96,0.88,0.36656,0.63,0.765442,0.627758,0.446194,0.446194,0.12211,0.535372,0.077608,0.118729,0.073776,0.162137,0.10757,0.1,0.0,0.0,-0.036425
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,6,96,0.88,0.36656,0.63,0.765442,0.641698,0.465713,0.465713,0.121758,0.533582,0.07035,0.119267,0.073111,0.162503,0.104692,0.1,0.0,0.0,-0.036431
peg_in_hole_contact_search,transient_shear_spike,combined_stress,full_finetune_pretraining,7,96,0.88,0.36656,0.63,0.765442,0.640198,0.463247,0.463247,0.11976,0.541209,0.073587,0.119238,0.073152,0.158032,0.104443,0.1,0.0,0.0,-0.036431
