method,split,task,regime,mean_success_rate,ci95_success_rate,mean_harmful_transfer_rate,ci95_harmful_transfer_rate,mean_tactile_event_f1,ci95_tactile_event_f1,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_calibration_error,ci95_calibration_error,groups,episodes_per_group
scratch_tactile_policy,heldout_geometry,cable_threading,soft_compliance,0.433673,0.022690,0.096699,0.000797,0.453997,0.001167,0.089638,0.002396,0.146344,0.000792,0.103467,0.002672,7,84
scratch_tactile_policy,heldout_geometry,cable_threading,source_matched,0.474490,0.042731,0.073643,0.000787,0.463930,0.005643,0.078102,0.001050,0.136958,0.000783,0.096654,0.000587,7,84
scratch_tactile_policy,heldout_geometry,cable_threading,taxel_bias,0.433673,0.044347,0.106358,0.000749,0.450118,0.006207,0.093938,0.001129,0.147240,0.000841,0.104022,0.000561,7,84
scratch_tactile_policy,heldout_geometry,cable_threading,texture_aliasing,0.421769,0.027822,0.104014,0.000807,0.446381,0.001181,0.093284,0.002536,0.147199,0.002005,0.104942,0.000600,7,84
scratch_tactile_policy,heldout_geometry,cable_threading,transient_shear_spike,0.409864,0.026874,0.114059,0.000855,0.451505,0.004388,0.101127,0.000846,0.146341,0.000673,0.107343,0.000633,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,compound_contact_shift,0.389456,0.040643,0.123146,0.000864,0.436675,0.001267,0.107230,0.001048,0.148533,0.000795,0.112312,0.000640,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,low_friction,0.452381,0.012472,0.094605,0.000768,0.458624,0.001123,0.090111,0.000505,0.144964,0.000438,0.100700,0.000574,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,soft_compliance,0.469388,0.043162,0.097382,0.000797,0.449913,0.001167,0.086207,0.001781,0.142892,0.003268,0.101401,0.000594,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,source_matched,0.500000,0.036362,0.074146,0.000787,0.459575,0.005643,0.078219,0.000998,0.136999,0.000762,0.097894,0.000587,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,taxel_bias,0.442177,0.057478,0.106141,0.000749,0.447256,0.006207,0.093928,0.001411,0.147108,0.001032,0.104766,0.000561,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,texture_aliasing,0.397959,0.035953,0.104877,0.000807,0.442567,0.001181,0.092623,0.001474,0.146082,0.002403,0.106430,0.000600,7,84
scratch_tactile_policy,heldout_geometry,cloth_edge_pull,transient_shear_spike,0.418367,0.048952,0.110676,0.004037,0.441323,0.006078,0.097547,0.002152,0.147529,0.001393,0.109338,0.000545,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,compound_contact_shift,0.479592,0.052845,0.123816,0.000941,0.405638,0.001383,0.104856,0.001727,0.151002,0.001319,0.110281,0.002593,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,low_friction,0.498299,0.025166,0.090079,0.000845,0.419793,0.001239,0.084858,0.000900,0.141335,0.002917,0.101952,0.002645,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,soft_compliance,0.494898,0.046348,0.096816,0.000874,0.417022,0.001282,0.087931,0.003182,0.141126,0.000772,0.101950,0.000647,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,source_matched,0.540816,0.052387,0.080264,0.000864,0.431565,0.001267,0.078967,0.003296,0.135984,0.000934,0.098472,0.002635,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,taxel_bias,0.479592,0.036616,0.102978,0.000826,0.415614,0.004407,0.089932,0.001205,0.145683,0.002843,0.103525,0.000613,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,texture_aliasing,0.459184,0.028284,0.099342,0.002906,0.417659,0.001296,0.093075,0.000982,0.146078,0.001638,0.102413,0.000611,7,84
scratch_tactile_policy,heldout_geometry,lid_twist_force_control,transient_shear_spike,0.481293,0.042251,0.111170,0.000931,0.412594,0.001368,0.096861,0.000988,0.146939,0.000746,0.107185,0.000686,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,compound_contact_shift,0.425170,0.041276,0.119513,0.000970,0.400151,0.001426,0.105030,0.001196,0.150150,0.000922,0.109742,0.000713,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,low_friction,0.469388,0.016777,0.094908,0.000874,0.428004,0.001282,0.085679,0.002566,0.141538,0.000605,0.100841,0.000647,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,soft_compliance,0.482993,0.037712,0.094103,0.000903,0.419065,0.005522,0.087118,0.002544,0.140569,0.000878,0.103649,0.002614,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,source_matched,0.510204,0.052529,0.076063,0.000893,0.426231,0.001311,0.079768,0.002750,0.134772,0.000667,0.099146,0.000660,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,taxel_bias,0.471088,0.054331,0.104831,0.000855,0.421934,0.001253,0.093678,0.001064,0.142392,0.000754,0.103795,0.000633,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,texture_aliasing,0.467687,0.036616,0.101547,0.003990,0.416789,0.001339,0.094379,0.001039,0.145002,0.002491,0.105213,0.002681,7,84
scratch_tactile_policy,heldout_geometry,peg_in_hole_contact_search,transient_shear_spike,0.464286,0.023882,0.105379,0.000960,0.410020,0.005463,0.094959,0.000576,0.144422,0.000488,0.107908,0.002375,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,compound_contact_shift,0.413265,0.051099,0.124153,0.000893,0.427711,0.001311,0.102276,0.001345,0.150186,0.001008,0.108794,0.002406,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,low_friction,0.549320,0.021257,0.087398,0.000797,0.455348,0.001167,0.085035,0.000882,0.139825,0.000708,0.105247,0.000594,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,soft_compliance,0.528912,0.026387,0.096241,0.000826,0.445445,0.006113,0.085573,0.000887,0.140183,0.002376,0.102121,0.000613,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,source_matched,0.518707,0.018257,0.076128,0.004068,0.457220,0.001195,0.078713,0.000620,0.135964,0.000620,0.097335,0.000519,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,taxel_bias,0.510204,0.024114,0.106896,0.000778,0.445633,0.001138,0.091105,0.002746,0.144367,0.002826,0.106792,0.000580,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,texture_aliasing,0.481293,0.025386,0.105757,0.000835,0.441132,0.006102,0.094087,0.000861,0.142006,0.000686,0.106256,0.002433,7,84
scratch_tactile_policy,heldout_geometry,slip_limited_grasp,transient_shear_spike,0.445578,0.036667,0.111376,0.003681,0.439617,0.001296,0.095702,0.000768,0.147772,0.000685,0.109039,0.001960,7,84
scratch_tactile_policy,heldout_material,cable_threading,compound_contact_shift,0.411565,0.051640,0.117798,0.000864,0.449768,0.001267,0.103747,0.002551,0.146551,0.000700,0.109449,0.000640,7,84
scratch_tactile_policy,heldout_material,cable_threading,low_friction,0.462585,0.048151,0.081630,0.002954,0.456408,0.001123,0.081646,0.002187,0.136393,0.001100,0.098870,0.000532,7,84
scratch_tactile_policy,heldout_material,cable_threading,soft_compliance,0.442177,0.023570,0.088931,0.004083,0.464896,0.001167,0.084487,0.000666,0.138064,0.000665,0.099310,0.000506,7,84
scratch_tactile_policy,heldout_material,cable_threading,source_matched,0.498299,0.049216,0.071480,0.000787,0.469683,0.001152,0.077702,0.001615,0.136406,0.001229,0.096050,0.000587,7,84
scratch_tactile_policy,heldout_material,cable_threading,taxel_bias,0.411565,0.038394,0.094944,0.003776,0.453299,0.001095,0.093761,0.001022,0.142941,0.002972,0.103214,0.000489,7,84
scratch_tactile_policy,heldout_material,cable_threading,texture_aliasing,0.447279,0.027822,0.097691,0.003735,0.457280,0.001181,0.090139,0.000987,0.139756,0.000825,0.104247,0.000528,7,84
scratch_tactile_policy,heldout_material,cable_threading,transient_shear_spike,0.455782,0.049291,0.098971,0.000855,0.446968,0.001253,0.092022,0.001845,0.145391,0.000875,0.106455,0.000633,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,compound_contact_shift,0.435374,0.048534,0.114655,0.004029,0.442385,0.005562,0.099928,0.003086,0.147609,0.001122,0.107019,0.002708,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,low_friction,0.481293,0.019626,0.081832,0.002954,0.451470,0.001123,0.080519,0.000678,0.136342,0.000730,0.099886,0.000532,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,soft_compliance,0.433673,0.035590,0.086243,0.003742,0.460768,0.001167,0.085254,0.000846,0.138863,0.000804,0.100623,0.000521,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,source_matched,0.465986,0.042120,0.072042,0.000787,0.465285,0.001152,0.079271,0.001546,0.137514,0.001190,0.097315,0.000587,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,taxel_bias,0.476190,0.020367,0.094787,0.003776,0.447821,0.001095,0.091211,0.002115,0.141824,0.002772,0.103983,0.000489,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,texture_aliasing,0.420068,0.031681,0.095183,0.004076,0.453422,0.001181,0.091513,0.000838,0.141012,0.000727,0.104540,0.001950,7,84
scratch_tactile_policy,heldout_material,cloth_edge_pull,transient_shear_spike,0.452381,0.032203,0.100794,0.000855,0.444460,0.001253,0.092690,0.001140,0.146819,0.000892,0.105157,0.002640,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,compound_contact_shift,0.462585,0.050259,0.112021,0.003642,0.400965,0.004336,0.099940,0.003352,0.144404,0.001638,0.104964,0.000620,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,low_friction,0.545918,0.055877,0.087723,0.000845,0.427983,0.004394,0.083844,0.001904,0.135861,0.001450,0.097986,0.000627,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,soft_compliance,0.542517,0.028739,0.087519,0.004021,0.425212,0.004376,0.081649,0.000905,0.140226,0.000756,0.101261,0.000558,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,source_matched,0.562925,0.067495,0.067996,0.002914,0.429465,0.005562,0.071882,0.001696,0.135543,0.001147,0.094288,0.000598,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,taxel_bias,0.474490,0.030732,0.100325,0.000826,0.410941,0.001210,0.090206,0.000947,0.140014,0.000740,0.102983,0.000613,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,texture_aliasing,0.525510,0.026667,0.094920,0.000883,0.410413,0.001296,0.091386,0.000959,0.137980,0.000765,0.101832,0.000653,7,84
scratch_tactile_policy,heldout_material,lid_twist_force_control,transient_shear_spike,0.491497,0.058878,0.104844,0.003648,0.405348,0.001368,0.096385,0.001811,0.144425,0.001966,0.106562,0.000614,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,compound_contact_shift,0.445578,0.034854,0.116353,0.000970,0.410870,0.001426,0.101186,0.001949,0.148622,0.001640,0.109212,0.000713,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,low_friction,0.503401,0.025820,0.080606,0.000874,0.425860,0.005552,0.081524,0.000902,0.140908,0.000721,0.100065,0.000647,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,soft_compliance,0.491497,0.043119,0.091726,0.000903,0.424639,0.001325,0.083649,0.001150,0.140399,0.000874,0.098562,0.000666,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,source_matched,0.527211,0.048762,0.074145,0.000893,0.436950,0.001311,0.072702,0.001164,0.134448,0.000866,0.098643,0.000660,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,taxel_bias,0.484694,0.044012,0.095377,0.004037,0.414644,0.001253,0.089374,0.003509,0.142129,0.000950,0.103126,0.000545,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,texture_aliasing,0.496599,0.039347,0.093755,0.000912,0.427508,0.001339,0.089858,0.002259,0.138747,0.001121,0.100006,0.000673,7,84
scratch_tactile_policy,heldout_material,peg_in_hole_contact_search,transient_shear_spike,0.462585,0.055176,0.102543,0.000960,0.415594,0.001411,0.095130,0.001352,0.144435,0.001004,0.102811,0.001893,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,compound_contact_shift,0.513605,0.033555,0.112313,0.003675,0.438507,0.001311,0.098995,0.000986,0.148318,0.000799,0.105745,0.000587,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,low_friction,0.532313,0.022027,0.084997,0.000797,0.448135,0.001167,0.083345,0.002794,0.140069,0.000688,0.098975,0.002451,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,soft_compliance,0.491497,0.028219,0.088614,0.004060,0.448523,0.001210,0.086158,0.000741,0.138507,0.000531,0.101452,0.000526,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,source_matched,0.559524,0.043801,0.068961,0.000816,0.468016,0.001195,0.075101,0.002065,0.135167,0.001275,0.096676,0.000607,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,taxel_bias,0.477891,0.028087,0.092193,0.000778,0.440992,0.004438,0.087424,0.000941,0.140312,0.000738,0.105967,0.000580,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,texture_aliasing,0.527211,0.034801,0.092715,0.002926,0.444210,0.001224,0.089760,0.002393,0.141117,0.000928,0.100894,0.001996,7,84
scratch_tactile_policy,heldout_material,slip_limited_grasp,transient_shear_spike,0.505102,0.024343,0.099860,0.000883,0.442695,0.006043,0.093474,0.000920,0.143208,0.002690,0.102567,0.001912,7,84
scratch_tactile_policy,heldout_object,cable_threading,compound_contact_shift,0.428571,0.035642,0.106761,0.000845,0.455692,0.001239,0.097738,0.001068,0.143041,0.002476,0.106850,0.000627,7,84
scratch_tactile_policy,heldout_object,cable_threading,low_friction,0.474490,0.043631,0.079152,0.003776,0.463295,0.001095,0.082765,0.000895,0.137976,0.001852,0.096887,0.000489,7,84
scratch_tactile_policy,heldout_object,cable_threading,soft_compliance,0.447279,0.036311,0.081099,0.000778,0.466473,0.001138,0.084024,0.001423,0.138553,0.001103,0.097137,0.002460,7,84
scratch_tactile_policy,heldout_object,cable_threading,source_matched,0.496599,0.029565,0.060407,0.000768,0.473276,0.001123,0.069978,0.001226,0.129909,0.000959,0.092415,0.000574,7,84
scratch_tactile_policy,heldout_object,cable_threading,taxel_bias,0.438776,0.061192,0.084729,0.000730,0.464560,0.001066,0.088807,0.001535,0.139332,0.003016,0.103006,0.000547,7,84
scratch_tactile_policy,heldout_object,cable_threading,texture_aliasing,0.459184,0.068096,0.086254,0.000787,0.456517,0.001152,0.088106,0.001816,0.139083,0.001341,0.098667,0.000587,7,84
scratch_tactile_policy,heldout_object,cable_threading,transient_shear_spike,0.452381,0.044680,0.093009,0.003715,0.454764,0.001224,0.093579,0.001052,0.140793,0.000924,0.103656,0.001932,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,compound_contact_shift,0.447279,0.042861,0.108463,0.000845,0.447725,0.005582,0.098864,0.001370,0.141689,0.001049,0.104309,0.002645,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,low_friction,0.515306,0.030000,0.079054,0.003776,0.457774,0.001095,0.081959,0.000881,0.136170,0.002756,0.097680,0.000489,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,soft_compliance,0.491497,0.029565,0.081541,0.000778,0.461762,0.001138,0.083547,0.000581,0.138189,0.000446,0.096015,0.000580,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,source_matched,0.511905,0.024419,0.060669,0.000768,0.468295,0.001123,0.070085,0.000699,0.129946,0.000556,0.093456,0.000574,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,taxel_bias,0.479592,0.048228,0.084271,0.000730,0.458499,0.001066,0.087725,0.001058,0.138430,0.003319,0.102407,0.001954,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,texture_aliasing,0.508503,0.025820,0.086876,0.000787,0.452076,0.001152,0.087639,0.001014,0.138747,0.000801,0.099956,0.000587,7,84
scratch_tactile_policy,heldout_object,cloth_edge_pull,transient_shear_spike,0.491497,0.024795,0.091101,0.000835,0.451673,0.001224,0.090284,0.002517,0.141241,0.000842,0.099772,0.001925,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,compound_contact_shift,0.460884,0.025313,0.107317,0.003655,0.405683,0.001354,0.099130,0.000879,0.145409,0.002197,0.103245,0.000607,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,low_friction,0.523810,0.054840,0.079572,0.000826,0.425947,0.005603,0.079054,0.001330,0.131943,0.000978,0.096618,0.000613,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,soft_compliance,0.578231,0.031329,0.082589,0.000855,0.430729,0.001253,0.081379,0.001294,0.132908,0.001015,0.097605,0.000633,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,source_matched,0.559524,0.038103,0.066686,0.002922,0.434425,0.005582,0.073849,0.001085,0.129825,0.000792,0.091607,0.000584,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,taxel_bias,0.532313,0.039347,0.087866,0.004076,0.423569,0.001181,0.084931,0.001001,0.136602,0.000682,0.102321,0.001950,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,texture_aliasing,0.520408,0.028674,0.088101,0.004029,0.426453,0.004382,0.084047,0.001996,0.138361,0.000873,0.097094,0.000552,7,84
scratch_tactile_policy,heldout_object,lid_twist_force_control,transient_shear_spike,0.554422,0.044347,0.096639,0.003662,0.414511,0.001339,0.089867,0.001246,0.141668,0.000922,0.102167,0.002675,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,compound_contact_shift,0.460884,0.061252,0.103587,0.000951,0.413654,0.001397,0.096017,0.001788,0.142788,0.001347,0.105354,0.000699,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,low_friction,0.511905,0.067932,0.079829,0.002918,0.432179,0.006078,0.081582,0.002966,0.134482,0.001648,0.096899,0.000591,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,soft_compliance,0.510204,0.031564,0.077019,0.000883,0.428221,0.005542,0.080843,0.000837,0.137145,0.002483,0.100733,0.000653,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,source_matched,0.557823,0.020638,0.061343,0.000874,0.437403,0.001282,0.070685,0.000601,0.131876,0.002578,0.093748,0.000647,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,taxel_bias,0.511905,0.033775,0.088577,0.004052,0.422765,0.001224,0.086876,0.000773,0.137310,0.000548,0.101772,0.000532,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,texture_aliasing,0.472789,0.041276,0.089164,0.000893,0.423605,0.001311,0.086943,0.002681,0.137506,0.001152,0.101360,0.000660,7,84
scratch_tactile_policy,heldout_object,peg_in_hole_contact_search,transient_shear_spike,0.496599,0.036616,0.091421,0.000941,0.420250,0.001383,0.087059,0.001236,0.137953,0.000964,0.099821,0.001898,7,84
scratch_tactile_policy,heldout_object,slip_limited_grasp,compound_contact_shift,0.464286,0.066193,0.105589,0.000874,0.437721,0.001282,0.099000,0.002016,0.140839,0.001517,0.104934,0.002629,7,84
