task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,stress_level
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.131345,0.4194,0.838467,0.713462,0.60316,0.60316,0.073195,0.503753,0.049755,0.039611,0.048254,0.136577,0.073203,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.131345,0.4194,0.838467,0.719799,0.614362,0.614362,0.069869,0.499754,0.045532,0.033245,0.050308,0.140746,0.071423,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.131345,0.4194,0.838467,0.706449,0.597737,0.597737,0.07268,0.511862,0.047453,0.035143,0.05017,0.142529,0.073416,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.131345,0.4194,0.838467,0.711283,0.607837,0.607837,0.068759,0.51153,0.043116,0.031673,0.052183,0.141097,0.070378,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.131345,0.4194,0.838467,0.721301,0.612154,0.612154,0.069685,0.508157,0.049955,0.030823,0.05379,0.140233,0.073297,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.131345,0.4194,0.838467,0.728151,0.622721,0.622721,0.062505,0.514883,0.049948,0.036524,0.048809,0.139062,0.070144,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.131345,0.4194,0.838467,0.719266,0.613735,0.613735,0.068299,0.513539,0.048281,0.028683,0.048598,0.143388,0.072238,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.131345,0.4194,0.838467,0.708927,0.601953,0.601953,0.067411,0.498369,0.050258,0.0356,0.047063,0.137965,0.071558,0.0
peg_in_hole_contact_search,taxel_bias,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.131345,0.4194,0.838467,0.712656,0.606337,0.606337,0.068216,0.513085,0.047445,0.030339,0.052521,0.141929,0.072021,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.126455,0.4194,0.83909,0.716151,0.605785,0.605785,0.068385,0.507878,0.052297,0.034927,0.050421,0.142291,0.073778,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.126455,0.4194,0.83909,0.723525,0.614491,0.614491,0.061935,0.507412,0.05452,0.035293,0.050912,0.139681,0.072009,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.126455,0.4194,0.83909,0.717044,0.612427,0.612427,0.064277,0.50718,0.050237,0.028889,0.049637,0.135644,0.070324,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.126455,0.4194,0.83909,0.71709,0.609586,0.609586,0.067045,0.506508,0.050215,0.032419,0.050425,0.140891,0.07228,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.126455,0.4194,0.83909,0.720287,0.616401,0.616401,0.058674,0.509852,0.052209,0.033995,0.045849,0.139144,0.069419,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.126455,0.4194,0.83909,0.721226,0.617146,0.617146,0.058443,0.518892,0.051134,0.032466,0.050177,0.139524,0.069433,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.126455,0.4194,0.83909,0.715131,0.610965,0.610965,0.068061,0.50914,0.045979,0.032771,0.047138,0.143501,0.071157,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.126455,0.4194,0.83909,0.710604,0.604678,0.604678,0.065273,0.509952,0.052119,0.03221,0.045886,0.135124,0.070909,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.126455,0.4194,0.83909,0.713233,0.607868,0.607868,0.059694,0.511116,0.053356,0.033315,0.047248,0.138085,0.070152,0.0
peg_in_hole_contact_search,transient_shear_spike,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.126455,0.4194,0.83909,0.716399,0.610956,0.610956,0.062891,0.504713,0.050307,0.036513,0.04744,0.139184,0.070297,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.146752,0.4194,0.836504,0.705402,0.593036,0.593036,0.071435,0.500359,0.054251,0.032213,0.047852,0.147286,0.0762,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.146752,0.4194,0.836504,0.712129,0.597921,0.597921,0.078493,0.490541,0.050622,0.034986,0.053046,0.139616,0.07636,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.146752,0.4194,0.836504,0.718406,0.605506,0.605506,0.074281,0.507219,0.051401,0.033287,0.053748,0.140952,0.075534,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.146752,0.4194,0.836504,0.714303,0.60102,0.60102,0.070588,0.510754,0.054274,0.035418,0.051984,0.141069,0.075215,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.146752,0.4194,0.836504,0.711367,0.593045,0.593045,0.078393,0.497887,0.056028,0.037523,0.052081,0.138861,0.078147,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.146752,0.4194,0.836504,0.713867,0.601959,0.601959,0.075895,0.502588,0.050143,0.033313,0.050054,0.144196,0.075819,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.146752,0.4194,0.836504,0.716234,0.599253,0.599253,0.075325,0.50009,0.055141,0.03289,0.054359,0.147082,0.078475,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.146752,0.4194,0.836504,0.710004,0.594395,0.594395,0.07904,0.506065,0.052998,0.033193,0.053297,0.137208,0.07704,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.146752,0.4194,0.836504,0.713261,0.601737,0.601737,0.076782,0.508419,0.049921,0.033288,0.050166,0.138781,0.075073,0.0
peg_in_hole_contact_search,latency_and_drift,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.146752,0.4194,0.836504,0.717142,0.601987,0.601987,0.070048,0.504559,0.057944,0.036086,0.04993,0.140321,0.076086,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.196745,0.4194,0.830135,0.716521,0.59058,0.59058,0.085964,0.49463,0.059138,0.032678,0.058728,0.145942,0.083843,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.196745,0.4194,0.830135,0.717328,0.592991,0.592991,0.083278,0.495118,0.058245,0.03447,0.059412,0.143043,0.082137,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.196745,0.4194,0.830135,0.708306,0.587924,0.587924,0.074612,0.496626,0.059162,0.034538,0.055899,0.146172,0.079751,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.196745,0.4194,0.830135,0.721052,0.593729,0.593729,0.089812,0.509608,0.059696,0.035359,0.054624,0.145619,0.084894,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.196745,0.4194,0.830135,0.713385,0.590004,0.590004,0.084435,0.492616,0.058898,0.033466,0.053441,0.144477,0.082439,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.196745,0.4194,0.830135,0.708918,0.588519,0.588519,0.081826,0.48651,0.055545,0.034004,0.055411,0.143846,0.080361,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.196745,0.4194,0.830135,0.707198,0.587949,0.587949,0.079602,0.493785,0.055354,0.033732,0.05493,0.145555,0.079792,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.196745,0.4194,0.830135,0.715657,0.589481,0.589481,0.083978,0.500453,0.062621,0.036762,0.053405,0.140578,0.082993,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.196745,0.4194,0.830135,0.708145,0.59218,0.59218,0.07861,0.509563,0.050643,0.034488,0.055462,0.148163,0.078187,0.0
peg_in_hole_contact_search,compound_contact_shift,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.196745,0.4194,0.830135,0.706073,0.578037,0.578037,0.090219,0.496213,0.060672,0.034139,0.057056,0.139764,0.084593,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.011784,0.534,0.853699,0.728132,0.653255,0.653255,0.034347,0.535225,0.03136,0.03336,0.039047,0.136507,0.052071,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.011784,0.534,0.853699,0.72368,0.642736,0.642736,0.039117,0.52538,0.03689,0.034829,0.036492,0.13919,0.056022,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.011784,0.534,0.853699,0.725816,0.644264,0.644264,0.039769,0.516382,0.039573,0.031319,0.034323,0.137492,0.05674,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.011784,0.534,0.853699,0.731776,0.659105,0.659105,0.031128,0.529416,0.030754,0.033872,0.038117,0.135477,0.050467,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.011784,0.534,0.853699,0.729787,0.658173,0.658173,0.036229,0.528831,0.028489,0.030859,0.034679,0.136192,0.051126,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.011784,0.534,0.853699,0.727686,0.658358,0.658358,0.030027,0.524509,0.029132,0.033654,0.031747,0.139125,0.049496,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.011784,0.534,0.853699,0.734721,0.656171,0.656171,0.036285,0.528178,0.034997,0.033782,0.039995,0.134114,0.053776,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.011784,0.534,0.853699,0.733108,0.660225,0.660225,0.030468,0.526924,0.032896,0.032666,0.035895,0.13464,0.050685,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.011784,0.534,0.853699,0.735255,0.663741,0.663741,0.032086,0.527992,0.031454,0.034788,0.031435,0.134055,0.050135,0.0
cloth_edge_pull,source_matched,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.011784,0.534,0.853699,0.741084,0.661927,0.661927,0.034842,0.519748,0.036818,0.032592,0.039934,0.135696,0.054256,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.082087,0.534,0.844742,0.724524,0.631424,0.631424,0.046441,0.504083,0.046329,0.03518,0.041437,0.140993,0.062917,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.082087,0.534,0.844742,0.723902,0.621442,0.621442,0.056704,0.515866,0.050631,0.033551,0.046673,0.142991,0.068925,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.082087,0.534,0.844742,0.713943,0.616358,0.616358,0.049402,0.513083,0.050833,0.03506,0.044188,0.132366,0.064358,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.082087,0.534,0.844742,0.718804,0.622804,0.622804,0.049341,0.50549,0.047804,0.03614,0.042911,0.139497,0.064342,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.082087,0.534,0.844742,0.726147,0.629175,0.629175,0.054202,0.508539,0.047554,0.034152,0.04073,0.140367,0.065838,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.082087,0.534,0.844742,0.722445,0.624921,0.624921,0.05665,0.512638,0.045677,0.032204,0.047451,0.13301,0.065305,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.082087,0.534,0.844742,0.717067,0.617657,0.617657,0.055868,0.520602,0.04983,0.031966,0.042757,0.139004,0.067227,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.082087,0.534,0.844742,0.719566,0.61711,0.61711,0.049536,0.51714,0.055509,0.033013,0.045584,0.143645,0.06835,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.082087,0.534,0.844742,0.723757,0.628378,0.628378,0.048876,0.51022,0.049149,0.031083,0.042558,0.137977,0.064386,0.0
cloth_edge_pull,low_friction,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.082087,0.534,0.844742,0.73284,0.637073,0.637073,0.050501,0.524092,0.047962,0.033188,0.044589,0.133163,0.063824,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.105105,0.534,0.84181,0.72981,0.623154,0.623154,0.063815,0.515048,0.049625,0.034776,0.051814,0.141538,0.071213,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.105105,0.534,0.84181,0.724615,0.627215,0.627215,0.060248,0.50919,0.041996,0.030361,0.049192,0.139921,0.066548,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.105105,0.534,0.84181,0.723928,0.627091,0.627091,0.055551,0.515884,0.045569,0.032502,0.044507,0.139381,0.065743,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.105105,0.534,0.84181,0.722401,0.623052,0.623052,0.055942,0.512604,0.048133,0.033133,0.046297,0.137096,0.066618,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.105105,0.534,0.84181,0.714018,0.61428,0.61428,0.06323,0.507889,0.044737,0.032537,0.044988,0.13854,0.067934,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.105105,0.534,0.84181,0.716176,0.617837,0.617837,0.050314,0.523185,0.049323,0.036446,0.045481,0.138553,0.065337,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.105105,0.534,0.84181,0.710325,0.608828,0.608828,0.064073,0.522128,0.0468,0.034188,0.044605,0.135304,0.068384,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.105105,0.534,0.84181,0.714948,0.614855,0.614855,0.058003,0.51079,0.047044,0.033912,0.047041,0.138876,0.0673,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.105105,0.534,0.84181,0.711641,0.618019,0.618019,0.048826,0.51994,0.047385,0.03067,0.040975,0.13938,0.063793,0.0
cloth_edge_pull,soft_compliance,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.105105,0.534,0.84181,0.722165,0.620021,0.620021,0.059102,0.517413,0.04966,0.033357,0.046064,0.139334,0.068652,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.122838,0.534,0.83955,0.732269,0.630229,0.630229,0.065025,0.50525,0.043874,0.035699,0.049023,0.139754,0.068839,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.122838,0.534,0.83955,0.712131,0.613916,0.613916,0.053912,0.514826,0.045275,0.0346,0.049345,0.142075,0.066042,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.122838,0.534,0.83955,0.715445,0.614886,0.614886,0.053556,0.517257,0.048931,0.034471,0.050271,0.138158,0.066699,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.122838,0.534,0.83955,0.732662,0.63195,0.63195,0.061982,0.502647,0.046402,0.033063,0.044916,0.140296,0.068452,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.122838,0.534,0.83955,0.716642,0.616528,0.616528,0.054199,0.514553,0.04858,0.033485,0.047288,0.143973,0.067532,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.122838,0.534,0.83955,0.721906,0.617668,0.617668,0.05912,0.517313,0.050582,0.035104,0.048622,0.141012,0.069566,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.122838,0.534,0.83955,0.724805,0.626234,0.626234,0.054995,0.515055,0.046324,0.035576,0.046676,0.139839,0.06614,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.122838,0.534,0.83955,0.721742,0.616999,0.616999,0.05979,0.500846,0.052039,0.0329,0.047972,0.139495,0.07001,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.122838,0.534,0.83955,0.718384,0.615284,0.615284,0.065059,0.511239,0.0462,0.032515,0.049752,0.138007,0.069493,0.0
cloth_edge_pull,texture_aliasing,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.122838,0.534,0.83955,0.716604,0.615956,0.615956,0.059033,0.504562,0.046322,0.033279,0.048698,0.140836,0.067894,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.133463,0.534,0.838197,0.708502,0.604804,0.604804,0.066003,0.510604,0.045963,0.033451,0.048329,0.142999,0.07048,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.133463,0.534,0.838197,0.71768,0.611989,0.611989,0.067207,0.506396,0.046642,0.033363,0.051438,0.142775,0.071418,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.133463,0.534,0.838197,0.71637,0.609052,0.609052,0.073377,0.510069,0.044862,0.035316,0.052298,0.138306,0.072121,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.133463,0.534,0.838197,0.717251,0.606922,0.606922,0.078529,0.50079,0.046617,0.034647,0.049975,0.140662,0.074731,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.133463,0.534,0.838197,0.719413,0.611969,0.611969,0.075479,0.512545,0.044518,0.033268,0.051299,0.140002,0.07291,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.133463,0.534,0.838197,0.716495,0.607441,0.607441,0.074929,0.519088,0.048708,0.030781,0.049739,0.138364,0.073864,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.133463,0.534,0.838197,0.72366,0.612799,0.612799,0.076195,0.505316,0.048541,0.02917,0.054258,0.140611,0.075088,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.133463,0.534,0.838197,0.729183,0.616807,0.616807,0.07383,0.499803,0.051183,0.03453,0.051632,0.142985,0.075452,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,8,96,0.0,0.133463,0.534,0.838197,0.704653,0.596489,0.596489,0.071732,0.511608,0.047969,0.033871,0.048457,0.145258,0.073609,0.0
cloth_edge_pull,taxel_bias,combined_stress,frozen_tactile_pretraining,9,96,0.0,0.133463,0.534,0.838197,0.720096,0.614724,0.614724,0.074157,0.52069,0.043853,0.031191,0.050141,0.138691,0.071856,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,0,96,0.0,0.146345,0.534,0.836556,0.708184,0.59399,0.59399,0.071143,0.500051,0.05733,0.033455,0.049167,0.138846,0.075883,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,1,96,0.0,0.146345,0.534,0.836556,0.711367,0.592546,0.592546,0.072338,0.506415,0.060675,0.033721,0.054197,0.1384,0.077983,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,2,96,0.0,0.146345,0.534,0.836556,0.715052,0.601065,0.601065,0.070622,0.506196,0.055616,0.03199,0.052557,0.143298,0.076195,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,3,96,0.0,0.146345,0.534,0.836556,0.719111,0.604991,0.604991,0.070569,0.498803,0.056217,0.033677,0.050387,0.143583,0.076239,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,4,96,0.0,0.146345,0.534,0.836556,0.717944,0.604781,0.604781,0.063001,0.509407,0.060245,0.029513,0.051436,0.143985,0.075375,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,5,96,0.0,0.146345,0.534,0.836556,0.704147,0.585855,0.585855,0.069194,0.506835,0.060527,0.037641,0.053119,0.142379,0.077467,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,6,96,0.0,0.146345,0.534,0.836556,0.724185,0.609285,0.609285,0.068482,0.51189,0.058652,0.032729,0.051625,0.141336,0.076175,0.0
cloth_edge_pull,transient_shear_spike,combined_stress,frozen_tactile_pretraining,7,96,0.0,0.146345,0.534,0.836556,0.702566,0.586123,0.586123,0.072649,0.494363,0.06,0.030568,0.048421,0.142761,0.07804,0.0
