task,regime,split,method,n,stress,mismatch,action_criticality,clean_retention,success,success_ci95,utility,utility_ci95,deploy_utility,harmful_transfer_rate,harmful_transfer_rate_ci95,tactile_event_f1,tactile_event_f1_ci95,damage_rate,damage_rate_ci95,query_cost,query_cost_ci95,regret,regret_ci95,calibration_ece,risk_score
cable_threading,compound_contact_shift,latency_contact_shift,action_critical_tactile_transfer_guard_v5,10,0.76,0.504191,0.684,0.797288,0.752494,0.004316,0.630863,0.003888,0.630863,0.054091,0.001121,0.787486,0.003967,0.043212,0.002138,0.17729,0.001522,0.050896,0.001459,0.083521,0.054935
cable_threading,compound_contact_shift,latency_contact_shift,conformal_tactile_risk_control,10,0.76,0.504191,0.684,0.572382,0.606482,0.002119,0.421109,0.002748,0.421109,0.110504,0.001556,0.575812,0.004885,0.055283,0.001868,0.264949,0.000967,0.073243,0.001638,0.108416,0.085418
cable_threading,compound_contact_shift,latency_contact_shift,contrastive_tactile_pretraining,10,0.76,0.504191,0.684,0.785869,0.65418,0.00345,0.450438,0.002673,0.450438,0.155127,0.001866,0.559557,0.003903,0.084918,0.001419,0.114412,0.001473,0.084669,0.001356,0.156924,0.121725
cable_threading,compound_contact_shift,latency_contact_shift,domain_adversarial_tactile_transfer,10,0.76,0.504191,0.684,0.70758,0.620933,0.005082,0.418971,0.005725,0.418971,0.147217,0.002916,0.563053,0.002548,0.080603,0.002124,0.141495,0.001219,0.083047,0.001395,0.153028,0.116533
cable_threading,compound_contact_shift,latency_contact_shift,ensemble_disagreement_filter,10,0.76,0.504191,0.684,0.622576,0.613839,0.003629,0.417536,0.005329,0.417536,0.124151,0.002173,0.580318,0.004227,0.068513,0.002799,0.225809,0.001009,0.07787,0.001535,0.126157,0.098742
cable_threading,compound_contact_shift,latency_contact_shift,frozen_tactile_pretraining,10,0.76,0.504191,0.684,0.790054,0.608834,0.002526,0.383865,0.003951,0.383865,0.189729,0.002767,0.458389,0.00314,0.100289,0.002312,0.061275,0.000862,0.096213,0.001163,0.175909,0.143902
cable_threading,compound_contact_shift,latency_contact_shift,full_finetune_pretraining,10,0.76,0.504191,0.684,0.750273,0.634563,0.004489,0.422443,0.004333,0.422443,0.163684,0.002011,0.525059,0.003594,0.089079,0.001137,0.112952,0.001554,0.087601,0.000663,0.163857,0.127757
cable_threading,compound_contact_shift,latency_contact_shift,invariant_risk_tactile_alignment,10,0.76,0.504191,0.684,0.680089,0.620135,0.004793,0.426295,0.006375,0.426295,0.137978,0.003237,0.570419,0.002678,0.073231,0.001986,0.152945,0.001294,0.082352,0.001277,0.14632,0.109313
cable_threading,compound_contact_shift,latency_contact_shift,masked_autoencoder_tactile_pretraining,10,0.76,0.504191,0.684,0.76987,0.647222,0.003059,0.440835,0.004,0.440835,0.158186,0.001946,0.550638,0.00467,0.086533,0.001262,0.111483,0.001519,0.086028,0.000949,0.159276,0.123938
cable_threading,compound_contact_shift,latency_contact_shift,no_tactile_policy,10,0.76,0.504191,0.684,0.114455,0.431164,0.005704,0.23328,0.007393,0.23328,0.159093,0.001256,0.229911,0.00487,0.093372,0.00255,0.033327,0.001226,0.09149,0.001715,0.171567,0.129604
cable_threading,compound_contact_shift,latency_contact_shift,oracle_contact_shift_feature_selector,10,0.76,0.504191,0.684,0.871026,0.841165,0.006131,0.755816,0.006674,0.755816,0.032805,0.002931,0.909282,0.003148,0.032791,0.001414,0.11787,0.001026,0.039915,0.00104,0.063477,0.039031
cable_threading,compound_contact_shift,latency_contact_shift,proposed_negative_transfer_guard_v4,10,0.76,0.504191,0.684,0.725781,0.697485,0.00437,0.534031,0.005307,0.534031,0.094677,0.002057,0.68014,0.003227,0.057278,0.001297,0.201232,0.001298,0.065487,0.00133,0.110306,0.08036
cable_threading,compound_contact_shift,latency_contact_shift,scratch_tactile_policy,10,0.76,0.504191,0.684,0.34313,0.49495,0.003567,0.299095,0.0046,0.299095,0.148269,0.001961,0.404004,0.002844,0.084658,0.001502,0.091146,0.001628,0.084794,0.001225,0.160836,0.120012
cable_threading,compound_contact_shift,latency_contact_shift,sensor_health_filter,10,0.76,0.504191,0.684,0.589969,0.607068,0.001632,0.431341,0.002933,0.431341,0.109031,0.002327,0.613639,0.003392,0.062883,0.001805,0.196808,0.001606,0.072852,0.00142,0.112661,0.08853
cable_threading,compound_contact_shift,latency_contact_shift,test_time_tactile_adaptation,10,0.76,0.504191,0.684,0.712087,0.652537,0.003139,0.460317,0.002919,0.460317,0.126191,0.001553,0.614809,0.003446,0.072968,0.001912,0.180939,0.001617,0.076955,0.001213,0.141719,0.103838
cable_threading,compound_contact_shift,latency_contact_shift,uncertainty_gated_transfer,10,0.76,0.504191,0.684,0.59138,0.590882,0.00505,0.381827,0.006857,0.381827,0.133743,0.003409,0.545468,0.002881,0.071215,0.002753,0.244721,0.00102,0.08161,0.00145,0.13515,0.105022
cable_threading,compound_contact_shift,sensor_bias_shift,action_critical_tactile_transfer_guard_v5,10,0.68,0.466758,0.6576,0.800657,0.75366,0.004055,0.63725,0.005366,0.63725,0.052765,0.00222,0.796263,0.002957,0.040731,0.002068,0.169532,0.001063,0.04834,0.00108,0.081315,0.052889
cable_threading,compound_contact_shift,sensor_bias_shift,conformal_tactile_risk_control,10,0.68,0.466758,0.6576,0.577602,0.612275,0.003962,0.435137,0.004361,0.435137,0.102607,0.002608,0.579806,0.003878,0.052096,0.001965,0.256252,0.00134,0.072049,0.000948,0.108193,0.081362
cable_threading,compound_contact_shift,sensor_bias_shift,contrastive_tactile_pretraining,10,0.68,0.466758,0.6576,0.790532,0.66409,0.003582,0.467272,0.004831,0.467272,0.150021,0.001841,0.565748,0.004297,0.079963,0.00186,0.111817,0.001275,0.082107,0.000725,0.160518,0.118497
cable_threading,compound_contact_shift,sensor_bias_shift,domain_adversarial_tactile_transfer,10,0.68,0.466758,0.6576,0.712145,0.63098,0.004422,0.438236,0.00566,0.438236,0.135148,0.002423,0.570744,0.005034,0.077578,0.002107,0.137774,0.00116,0.079156,0.001215,0.157322,0.111664
cable_threading,compound_contact_shift,sensor_bias_shift,ensemble_disagreement_filter,10,0.68,0.466758,0.6576,0.628662,0.627252,0.002519,0.442581,0.00311,0.442581,0.112383,0.00333,0.589476,0.004591,0.06274,0.002179,0.219685,0.001005,0.074795,0.001239,0.128385,0.09264
cable_threading,compound_contact_shift,sensor_bias_shift,frozen_tactile_pretraining,10,0.68,0.466758,0.6576,0.794919,0.616536,0.004209,0.403907,0.005849,0.403907,0.175519,0.002323,0.469304,0.003972,0.093289,0.002036,0.061866,0.00144,0.091792,0.001201,0.180223,0.136746
cable_threading,compound_contact_shift,sensor_bias_shift,full_finetune_pretraining,10,0.68,0.466758,0.6576,0.754939,0.644011,0.004319,0.441825,0.00448,0.441825,0.152396,0.001445,0.533924,0.00415,0.084268,0.001534,0.110459,0.001609,0.084705,0.001117,0.165358,0.122071
cable_threading,compound_contact_shift,sensor_bias_shift,invariant_risk_tactile_alignment,10,0.68,0.466758,0.6576,0.684554,0.626892,0.003928,0.438743,0.004923,0.438743,0.13113,0.002377,0.575609,0.003086,0.072885,0.002312,0.148441,0.000574,0.077103,0.001986,0.148964,0.106804
cable_threading,compound_contact_shift,sensor_bias_shift,masked_autoencoder_tactile_pretraining,10,0.68,0.466758,0.6576,0.774534,0.653551,0.003277,0.456148,0.003288,0.456148,0.150209,0.002862,0.554146,0.00459,0.080706,0.001635,0.109006,0.001038,0.083127,0.001098,0.162537,0.119309
cable_threading,compound_contact_shift,sensor_bias_shift,no_tactile_policy,10,0.68,0.466758,0.6576,0.119321,0.442087,0.003774,0.25269,0.004264,0.25269,0.150755,0.00208,0.240158,0.003722,0.086911,0.001539,0.035634,0.00146,0.088721,0.001392,0.175109,0.124675
cable_threading,compound_contact_shift,sensor_bias_shift,oracle_contact_shift_feature_selector,10,0.68,0.466758,0.6576,0.873237,0.847126,0.002628,0.765966,0.001971,0.765966,0.027631,0.003315,0.914509,0.004256,0.032572,0.002031,0.113317,0.001613,0.038432,0.001269,0.061623,0.036707
cable_threading,compound_contact_shift,sensor_bias_shift,proposed_negative_transfer_guard_v4,10,0.68,0.466758,0.6576,0.730126,0.706142,0.002844,0.549991,0.00421,0.549991,0.087268,0.002613,0.689414,0.002703,0.055209,0.00172,0.194273,0.000854,0.061571,0.00125,0.113194,0.077183
cable_threading,compound_contact_shift,sensor_bias_shift,scratch_tactile_policy,10,0.68,0.466758,0.6576,0.347749,0.505504,0.003181,0.31683,0.003672,0.31683,0.140813,0.002235,0.409454,0.003363,0.080982,0.00073,0.089578,0.00148,0.081788,0.000871,0.162519,0.116082
cable_threading,compound_contact_shift,sensor_bias_shift,sensor_health_filter,10,0.68,0.466758,0.6576,0.594521,0.617687,0.003617,0.452908,0.004408,0.452908,0.095855,0.002587,0.625884,0.004631,0.05895,0.001669,0.19121,0.001167,0.069031,0.001505,0.115544,0.082693
cable_threading,compound_contact_shift,sensor_bias_shift,test_time_tactile_adaptation,10,0.68,0.466758,0.6576,0.716549,0.655428,0.003066,0.472809,0.004374,0.472809,0.117263,0.001255,0.620539,0.004014,0.068257,0.002775,0.176324,0.001309,0.073421,0.001338,0.142117,0.09873
cable_threading,compound_contact_shift,sensor_bias_shift,uncertainty_gated_transfer,10,0.68,0.466758,0.6576,0.597472,0.597501,0.003953,0.395826,0.00512,0.395826,0.12573,0.003191,0.555794,0.003161,0.069496,0.001779,0.236888,0.001155,0.078499,0.000763,0.13695,0.101658
cable_threading,latency_and_drift,clean_transfer,action_critical_tactile_transfer_guard_v5,10,0.06,0.17418,0.5258,0.826814,0.788841,0.004237,0.706027,0.004822,0.706027,0.028918,0.002275,0.813814,0.004059,0.033439,0.001314,0.109037,0.001315,0.037543,0.001699,0.075457,0.039875
cable_threading,latency_and_drift,clean_transfer,conformal_tactile_risk_control,10,0.06,0.17418,0.5258,0.618229,0.665113,0.00366,0.55111,0.004882,0.55111,0.051019,0.001384,0.605513,0.003348,0.03915,0.002143,0.164463,0.001321,0.047031,0.001763,0.09035,0.053189
cable_threading,latency_and_drift,clean_transfer,contrastive_tactile_pretraining,10,0.06,0.17418,0.5258,0.826928,0.731325,0.002817,0.614102,0.003771,0.614102,0.072855,0.002744,0.594582,0.002654,0.049496,0.001641,0.071121,0.001115,0.052383,0.001523,0.128357,0.071922
cable_threading,latency_and_drift,clean_transfer,domain_adversarial_tactile_transfer,10,0.06,0.17418,0.5258,0.747781,0.696494,0.003781,0.579565,0.005025,0.579565,0.066531,0.00218,0.596555,0.005511,0.049569,0.001068,0.086144,0.001218,0.050363,0.001468,0.127001,0.069354
cable_threading,latency_and_drift,clean_transfer,ensemble_disagreement_filter,10,0.06,0.17418,0.5258,0.676019,0.677421,0.003548,0.558322,0.003853,0.558322,0.05987,0.001926,0.617168,0.003127,0.045092,0.00162,0.137973,0.001005,0.049514,0.001118,0.104929,0.061329
cable_threading,latency_and_drift,clean_transfer,frozen_tactile_pretraining,10,0.06,0.17418,0.5258,0.832937,0.704352,0.004319,0.581945,0.005166,0.581945,0.084559,0.002332,0.500928,0.004356,0.056614,0.001993,0.035136,0.001199,0.054872,0.001133,0.1431,0.081508
cable_threading,latency_and_drift,clean_transfer,full_finetune_pretraining,10,0.06,0.17418,0.5258,0.791386,0.717025,0.004241,0.597228,0.004934,0.597228,0.07426,0.00296,0.563019,0.004539,0.052364,0.001646,0.067961,0.001456,0.051983,0.001322,0.133696,0.074411
cable_threading,latency_and_drift,clean_transfer,invariant_risk_tactile_alignment,10,0.06,0.17418,0.5258,0.719396,0.69041,0.002717,0.577371,0.003854,0.577371,0.060889,0.002222,0.602428,0.004806,0.046986,0.001276,0.093258,0.000371,0.049282,0.00104,0.121525,0.06536
cable_threading,latency_and_drift,clean_transfer,masked_autoencoder_tactile_pretraining,10,0.06,0.17418,0.5258,0.810947,0.72417,0.00375,0.607248,0.003467,0.607248,0.071773,0.002661,0.583492,0.003503,0.051019,0.001658,0.066959,0.001062,0.051919,0.001503,0.129375,0.07227
cable_threading,latency_and_drift,clean_transfer,no_tactile_policy,10,0.06,0.17418,0.5258,0.157357,0.504617,0.003067,0.392848,0.004326,0.392848,0.074735,0.002269,0.269933,0.002359,0.054863,0.002059,0.017199,0.00119,0.053278,0.0017,0.139224,0.076646
cable_threading,latency_and_drift,clean_transfer,oracle_contact_shift_feature_selector,10,0.06,0.17418,0.5258,0.890382,0.866333,0.005188,0.802648,0.00536,0.802648,0.018792,0.002527,0.92371,0.0041,0.029611,0.001585,0.070438,0.001134,0.033052,0.000702,0.060362,0.031812
cable_threading,latency_and_drift,clean_transfer,proposed_negative_transfer_guard_v4,10,0.06,0.17418,0.5258,0.763923,0.752101,0.005511,0.64886,0.006591,0.64886,0.045323,0.004333,0.710001,0.003235,0.040672,0.002472,0.123706,0.001543,0.044462,0.001027,0.094215,0.05227
cable_threading,latency_and_drift,clean_transfer,scratch_tactile_policy,10,0.06,0.17418,0.5258,0.383841,0.566441,0.002506,0.451935,0.003466,0.451935,0.072356,0.002082,0.440982,0.002363,0.050701,0.002188,0.054592,0.001425,0.05232,0.001529,0.130615,0.07261
cable_threading,latency_and_drift,clean_transfer,sensor_health_filter,10,0.06,0.17418,0.5258,0.62999,0.666952,0.004029,0.560119,0.003973,0.560119,0.050265,0.001231,0.642278,0.005436,0.040963,0.00098,0.12417,0.001352,0.046174,0.001548,0.098402,0.054986
cable_threading,latency_and_drift,clean_transfer,test_time_tactile_adaptation,10,0.06,0.17418,0.5258,0.751358,0.714058,0.002208,0.600536,0.003028,0.600536,0.05856,0.001672,0.64465,0.004952,0.044424,0.002363,0.113695,0.001286,0.047565,0.001769,0.117184,0.062641
cable_threading,latency_and_drift,clean_transfer,uncertainty_gated_transfer,10,0.06,0.17418,0.5258,0.644895,0.659009,0.004998,0.53476,0.007261,0.53476,0.062426,0.004591,0.580535,0.004152,0.045169,0.001714,0.150419,0.001104,0.051251,0.001271,0.11033,0.063373
cable_threading,latency_and_drift,combined_stress,action_critical_tactile_transfer_guard_v5,10,0.88,0.475661,0.732,0.793775,0.745947,0.004379,0.6239,0.004626,0.6239,0.054193,0.002304,0.789024,0.003623,0.041274,0.001829,0.186829,0.001247,0.049852,0.001223,0.083859,0.05419
cable_threading,latency_and_drift,combined_stress,conformal_tactile_risk_control,10,0.88,0.475661,0.732,0.570497,0.594852,0.003362,0.403432,0.004076,0.403432,0.113783,0.001905,0.570206,0.002492,0.055622,0.000821,0.281502,0.001187,0.075242,0.001077,0.108747,0.086921
cable_threading,latency_and_drift,combined_stress,contrastive_tactile_pretraining,10,0.88,0.475661,0.732,0.787902,0.644391,0.003931,0.438157,0.005136,0.438157,0.156391,0.001652,0.560248,0.003967,0.084813,0.002127,0.122471,0.0014,0.084386,0.001017,0.159585,0.122566
cable_threading,latency_and_drift,combined_stress,domain_adversarial_tactile_transfer,10,0.88,0.475661,0.732,0.709539,0.613661,0.004579,0.407587,0.005744,0.407587,0.146897,0.002727,0.566202,0.004495,0.083008,0.002272,0.151102,0.001693,0.082534,0.001853,0.157428,0.118078
cable_threading,latency_and_drift,combined_stress,ensemble_disagreement_filter,10,0.88,0.475661,0.732,0.619831,0.604863,0.003349,0.404695,0.002535,0.404695,0.126206,0.002493,0.581045,0.001892,0.068268,0.00322,0.238694,0.001318,0.078204,0.001531,0.127663,0.099651
cable_threading,latency_and_drift,combined_stress,frozen_tactile_pretraining,10,0.88,0.475661,0.732,0.793545,0.601613,0.002223,0.374192,0.002662,0.374192,0.194228,0.002669,0.454824,0.003521,0.099177,0.001667,0.066672,0.001358,0.095442,0.001092,0.178482,0.145396
cable_threading,latency_and_drift,combined_stress,full_finetune_pretraining,10,0.88,0.475661,0.732,0.75296,0.627967,0.003068,0.411127,0.002286,0.411127,0.168532,0.001925,0.525294,0.004501,0.089592,0.001465,0.121389,0.001177,0.087383,0.001554,0.16695,0.130135
cable_threading,latency_and_drift,combined_stress,invariant_risk_tactile_alignment,10,0.88,0.475661,0.732,0.681537,0.611501,0.003072,0.413956,0.003628,0.413956,0.140552,0.001979,0.567899,0.004504,0.075295,0.001735,0.161493,0.00138,0.07923,0.001454,0.147465,0.110867
cable_threading,latency_and_drift,combined_stress,masked_autoencoder_tactile_pretraining,10,0.88,0.475661,0.732,0.772122,0.634991,0.003729,0.424742,0.004989,0.424742,0.162652,0.002293,0.549975,0.002498,0.086763,0.001892,0.118902,0.001106,0.085492,0.00147,0.161127,0.125824
cable_threading,latency_and_drift,combined_stress,no_tactile_policy,10,0.88,0.475661,0.732,0.118164,0.417852,0.003605,0.216408,0.003145,0.216408,0.164994,0.002193,0.227723,0.005036,0.093765,0.002075,0.036412,0.001071,0.090466,0.001342,0.173764,0.132053
cable_threading,latency_and_drift,combined_stress,oracle_contact_shift_feature_selector,10,0.88,0.475661,0.732,0.868151,0.836952,0.003503,0.752048,0.004099,0.752048,0.030371,0.003026,0.907712,0.00316,0.032156,0.001229,0.125138,0.001346,0.038607,0.001179,0.062975,0.037741
cable_threading,latency_and_drift,combined_stress,proposed_negative_transfer_guard_v4,10,0.88,0.475661,0.732,0.723446,0.691214,0.003315,0.52301,0.005388,0.52301,0.098379,0.003048,0.67984,0.002699,0.057897,0.002165,0.211936,0.00124,0.065539,0.001295,0.112427,0.08224
cable_threading,latency_and_drift,combined_stress,scratch_tactile_policy,10,0.88,0.475661,0.732,0.346108,0.488033,0.004477,0.288133,0.004534,0.288133,0.153122,0.003148,0.402825,0.004097,0.084932,0.00133,0.097831,0.000823,0.084931,0.001262,0.162042,0.121996
cable_threading,latency_and_drift,combined_stress,sensor_health_filter,10,0.88,0.475661,0.732,0.589746,0.598387,0.005174,0.419078,0.005592,0.419078,0.10986,0.002332,0.614358,0.003225,0.063339,0.001701,0.20947,0.000783,0.072471,0.001279,0.114391,0.089259
cable_threading,latency_and_drift,combined_stress,test_time_tactile_adaptation,10,0.88,0.475661,0.732,0.713099,0.638063,0.002489,0.442981,0.003578,0.442981,0.125919,0.002682,0.61727,0.0029,0.07389,0.001502,0.194531,0.000947,0.075172,0.001195,0.140726,0.103739
cable_threading,latency_and_drift,combined_stress,uncertainty_gated_transfer,10,0.88,0.475661,0.732,0.589508,0.577559,0.003499,0.361556,0.003839,0.361556,0.139827,0.00176,0.544843,0.003972,0.072036,0.001863,0.258838,0.00096,0.082569,0.001633,0.136727,0.107783
cable_threading,latency_and_drift,friction_compliance_shift,action_critical_tactile_transfer_guard_v5,10,0.58,0.339899,0.6428,0.806326,0.755628,0.00483,0.648514,0.005866,0.648514,0.043509,0.003295,0.803092,0.004709,0.039809,0.001991,0.157414,0.001038,0.043816,0.000954,0.078533,0.048438
cable_threading,latency_and_drift,friction_compliance_shift,conformal_tactile_risk_control,10,0.58,0.339899,0.6428,0.589747,0.618162,0.003571,0.462062,0.004404,0.462062,0.080422,0.000903,0.594023,0.00222,0.049513,0.001764,0.236462,0.001394,0.060916,0.001644,0.097963,0.069884
cable_threading,latency_and_drift,friction_compliance_shift,contrastive_tactile_pretraining,10,0.58,0.339899,0.6428,0.804895,0.680448,0.004311,0.514513,0.005703,0.514513,0.113804,0.003198,0.579088,0.00302,0.072813,0.002712,0.100732,0.000899,0.067853,0.000975,0.141394,0.098598
cable_threading,latency_and_drift,friction_compliance_shift,domain_adversarial_tactile_transfer,10,0.58,0.339899,0.6428,0.726178,0.646846,0.00496,0.481172,0.006844,0.481172,0.106762,0.00174,0.582521,0.004751,0.070336,0.001591,0.124828,0.001251,0.067259,0.001414,0.138303,0.094647
cable_threading,latency_and_drift,friction_compliance_shift,ensemble_disagreement_filter,10,0.58,0.339899,0.6428,0.642308,0.633364,0.003572,0.469892,0.003642,0.469892,0.089799,0.002086,0.598129,0.004049,0.060724,0.001164,0.199701,0.000788,0.063969,0.001799,0.114354,0.080587
cable_threading,latency_and_drift,friction_compliance_shift,frozen_tactile_pretraining,10,0.58,0.339899,0.6428,0.811201,0.643234,0.003412,0.466501,0.004236,0.466501,0.134228,0.002145,0.479461,0.003589,0.083512,0.001254,0.052124,0.001135,0.075299,0.001061,0.158073,0.113355
